date,time,x,y
2/9/17,05:30.651891+00:00,207723,170439
2/9/17,05:30.685277+00:00,210386,171770
2/9/17,05:30.718663+00:00,214380,174434
2/9/17,05:30.752050+00:00,217043,175765
2/9/17,05:30.785436+00:00,219707,177097
2/9/17,05:30.818822+00:00,223701,179760
2/9/17,05:30.852209+00:00,226364,182423
2/9/17,05:30.885595+00:00,230359,185086
2/9/17,05:30.918981+00:00,234354,187749
2/9/17,05:30.952368+00:00,238348,191744
2/9/17,05:30.985754+00:00,241011,194407
2/9/17,05:31.019140+00:00,245006,197070
2/9/17,05:31.052527+00:00,250332,202396
2/9/17,05:31.085913+00:00,252996,205059
2/9/17,05:31.119299+00:00,255659,207723
2/9/17,05:31.152686+00:00,260985,211717
2/9/17,05:31.186072+00:00,264980,215712
2/9/17,05:31.219458+00:00,270306,219707
2/9/17,05:31.252845+00:00,275632,225033
2/9/17,05:31.286231+00:00,280958,229027
2/9/17,05:31.319617+00:00,286284,234354
2/9/17,05:31.353004+00:00,292942,239680
2/9/17,05:31.386390+00:00,296937,243675
2/9/17,05:31.419776+00:00,300932,247669
2/9/17,05:31.453163+00:00,304926,251664
2/9/17,05:31.486549+00:00,310252,256990
2/9/17,05:31.519935+00:00,315579,262316
2/9/17,05:31.553322+00:00,320905,268974
2/9/17,05:31.586708+00:00,327563,275632
2/9/17,05:31.620094+00:00,332889,282290
2/9/17,05:31.653481+00:00,335552,286284
2/9/17,05:31.686867+00:00,336884,290279
2/9/17,05:31.720253+00:00,339547,292942
2/9/17,05:31.753640+00:00,340878,295605
2/9/17,05:31.787026+00:00,343541,296937
2/9/17,05:31.820412+00:00,346205,300932
2/9/17,05:31.853799+00:00,347536,303595
2/9/17,05:31.887185+00:00,350199,306258
2/9/17,05:31.920571+00:00,352862,310252
2/9/17,05:31.953958+00:00,355525,314247
2/9/17,05:31.987344+00:00,356857,320905
2/9/17,05:32.020730+00:00,356857,323568
2/9/17,05:32.054117+00:00,358189,327563
2/9/17,05:32.087503+00:00,360852,331557
2/9/17,05:32.120889+00:00,363515,334221
2/9/17,05:32.154276+00:00,364846,335552
2/9/17,05:32.187662+00:00,367509,336884
2/9/17,05:32.221048+00:00,367509,338215
2/9/17,05:32.254435+00:00,368841,339547
2/9/17,05:32.287821+00:00,368841,339547
2/9/17,05:32.321207+00:00,368841,339547
2/9/17,05:32.354594+00:00,370173,339547
2/9/17,05:32.387980+00:00,371504,339547
2/9/17,05:32.421366+00:00,371504,340878
2/9/17,05:32.454753+00:00,372836,340878
2/9/17,05:32.488139+00:00,374167,340878
2/9/17,05:32.521525+00:00,375499,342210
2/9/17,05:32.554912+00:00,378162,342210
2/9/17,05:32.588298+00:00,378162,343541
2/9/17,05:32.621684+00:00,378162,343541
2/9/17,05:32.655071+00:00,379494,343541
2/9/17,05:32.688457+00:00,379494,343541
2/9/17,05:32.721843+00:00,379494,343541
2/9/17,05:32.755230+00:00,379494,343541
2/9/17,05:32.788616+00:00,379494,343541
2/9/17,05:32.822002+00:00,380825,343541
2/9/17,05:32.855389+00:00,380825,343541
2/9/17,05:32.888775+00:00,382157,344873
2/9/17,05:32.922161+00:00,383488,346205
2/9/17,05:32.955548+00:00,383488,347536
2/9/17,05:32.988934+00:00,384820,348868
2/9/17,05:33.022320+00:00,386151,348868
2/9/17,05:33.055707+00:00,387483,350199
2/9/17,05:33.089093+00:00,388814,351531
2/9/17,05:33.122479+00:00,390146,351531
2/9/17,05:33.155866+00:00,390146,351531
2/9/17,05:33.189252+00:00,390146,351531
2/9/17,05:33.222638+00:00,391478,352862
2/9/17,05:33.256025+00:00,392809,354194
2/9/17,05:33.289411+00:00,394141,354194
2/9/17,05:33.322797+00:00,394141,354194
2/9/17,05:33.356184+00:00,394141,355525
2/9/17,05:33.389570+00:00,395472,355525
2/9/17,05:33.422956+00:00,395472,355525
2/9/17,05:33.456343+00:00,395472,355525
2/9/17,05:33.489729+00:00,394141,355525
2/9/17,05:33.523115+00:00,394141,355525
2/9/17,05:33.556502+00:00,392809,354194
2/9/17,05:33.589888+00:00,391478,352862
2/9/17,05:33.623274+00:00,391478,352862
2/9/17,05:33.656661+00:00,391478,352862
2/9/17,05:33.690047+00:00,392809,352862
2/9/17,05:33.723433+00:00,394141,354194
2/9/17,05:33.756820+00:00,395472,354194
2/9/17,05:33.790206+00:00,395472,355525
2/9/17,05:33.823592+00:00,396804,355525
2/9/17,05:33.856979+00:00,396804,355525
2/9/17,05:33.890365+00:00,396804,355525
2/9/17,05:33.923751+00:00,398135,356857
2/9/17,05:33.957138+00:00,398135,356857
2/9/17,05:33.990524+00:00,398135,355525
2/9/17,05:34.023910+00:00,398135,355525
2/9/17,05:34.057297+00:00,398135,356857
2/9/17,05:34.090683+00:00,398135,356857
2/9/17,05:34.124069+00:00,398135,355525
2/9/17,05:34.157456+00:00,398135,355525
2/9/17,05:34.190842+00:00,398135,355525
2/9/17,05:34.224228+00:00,396804,355525
2/9/17,05:34.257615+00:00,398135,355525
2/9/17,05:34.291001+00:00,398135,355525
2/9/17,05:34.324387+00:00,398135,355525
2/9/17,05:34.357774+00:00,396804,355525
2/9/17,05:34.391160+00:00,398135,355525
2/9/17,05:34.424546+00:00,398135,355525
2/9/17,05:34.457933+00:00,398135,355525
2/9/17,05:34.491319+00:00,396804,355525
2/9/17,05:34.524705+00:00,396804,354194
2/9/17,05:34.558092+00:00,395472,354194
2/9/17,05:34.591478+00:00,395472,352862
2/9/17,05:34.624864+00:00,395472,352862
2/9/17,05:34.658251+00:00,395472,352862
2/9/17,05:34.691637+00:00,395472,352862
2/9/17,05:34.725023+00:00,395472,354194
2/9/17,05:34.758410+00:00,396804,354194
2/9/17,05:34.791796+00:00,396804,354194
2/9/17,05:34.825182+00:00,396804,354194
2/9/17,05:34.858569+00:00,396804,355525
2/9/17,05:34.891955+00:00,396804,355525
2/9/17,05:34.925341+00:00,396804,354194
2/9/17,05:34.958728+00:00,396804,355525
2/9/17,05:34.992114+00:00,398135,355525
2/9/17,05:35.025500+00:00,398135,356857
2/9/17,05:35.058887+00:00,398135,356857
2/9/17,05:35.092273+00:00,398135,356857
2/9/17,05:35.125659+00:00,398135,356857
2/9/17,05:35.159046+00:00,399467,358189
2/9/17,05:35.192432+00:00,400798,358189
2/9/17,05:35.225818+00:00,402130,359520
2/9/17,05:35.259205+00:00,402130,360852
2/9/17,05:35.292591+00:00,402130,360852
2/9/17,05:35.325977+00:00,402130,360852
2/9/17,05:35.359364+00:00,402130,360852
2/9/17,05:35.392750+00:00,402130,360852
2/9/17,05:35.426136+00:00,402130,360852
2/9/17,05:35.459523+00:00,402130,360852
2/9/17,05:35.492909+00:00,402130,362183
2/9/17,05:35.526295+00:00,402130,362183
2/9/17,05:35.559682+00:00,402130,362183
2/9/17,05:35.593068+00:00,402130,362183
2/9/17,05:35.626454+00:00,403462,362183
2/9/17,05:35.659841+00:00,402130,362183
2/9/17,05:35.693227+00:00,400798,360852
2/9/17,05:35.726613+00:00,400798,360852
2/9/17,05:35.760000+00:00,400798,360852
2/9/17,05:35.793386+00:00,402130,362183
2/9/17,05:35.826772+00:00,402130,360852
2/9/17,05:35.860159+00:00,402130,362183
2/9/17,05:35.893545+00:00,403462,362183
2/9/17,05:35.926931+00:00,403462,362183
2/9/17,05:35.960318+00:00,403462,362183
2/9/17,05:35.993704+00:00,403462,362183
2/9/17,05:36.027090+00:00,403462,362183
2/9/17,05:36.060477+00:00,403462,362183
2/9/17,05:36.093863+00:00,403462,362183
2/9/17,05:36.127249+00:00,403462,362183
2/9/17,05:36.160636+00:00,403462,362183
2/9/17,05:36.194022+00:00,402130,360852
2/9/17,05:36.227408+00:00,400798,359520
2/9/17,05:36.260795+00:00,399467,359520
2/9/17,05:36.294181+00:00,398135,358189
2/9/17,05:36.327567+00:00,398135,358189
2/9/17,05:36.360954+00:00,398135,358189
2/9/17,05:36.394340+00:00,398135,358189
2/9/17,05:36.427726+00:00,398135,358189
2/9/17,05:36.461113+00:00,398135,358189
2/9/17,05:36.494499+00:00,398135,358189
2/9/17,05:36.527885+00:00,398135,358189
2/9/17,05:36.561272+00:00,396804,356857
2/9/17,05:36.594658+00:00,396804,356857
2/9/17,05:36.628044+00:00,395472,356857
2/9/17,05:36.661431+00:00,395472,356857
2/9/17,05:36.694817+00:00,396804,356857
2/9/17,05:36.728203+00:00,396804,356857
2/9/17,05:36.761590+00:00,395472,356857
2/9/17,05:36.794976+00:00,395472,356857
2/9/17,05:36.828362+00:00,396804,356857
2/9/17,05:36.861749+00:00,395472,356857
2/9/17,05:36.895135+00:00,395472,356857
2/9/17,05:36.928521+00:00,395472,356857
2/9/17,05:36.961908+00:00,395472,356857
2/9/17,05:36.995294+00:00,395472,356857
2/9/17,05:37.028680+00:00,396804,356857
2/9/17,05:37.062067+00:00,396804,356857
2/9/17,05:37.095453+00:00,396804,356857
2/9/17,05:37.128839+00:00,395472,356857
2/9/17,05:37.162226+00:00,395472,356857
2/9/17,05:37.195612+00:00,395472,356857
2/9/17,05:37.228998+00:00,395472,356857
2/9/17,05:37.262385+00:00,395472,356857
2/9/17,05:37.295771+00:00,396804,356857
2/9/17,05:37.329157+00:00,396804,356857
2/9/17,05:37.362544+00:00,395472,356857
2/9/17,05:37.395930+00:00,396804,356857
2/9/17,05:37.429316+00:00,395472,356857
2/9/17,05:37.462703+00:00,395472,356857
2/9/17,05:37.496089+00:00,395472,356857
2/9/17,05:37.529475+00:00,394141,355525
2/9/17,05:37.562862+00:00,394141,355525
2/9/17,05:37.596248+00:00,395472,355525
2/9/17,05:37.629634+00:00,394141,354194
2/9/17,05:37.663021+00:00,392809,354194
2/9/17,05:37.696407+00:00,391478,354194
2/9/17,05:37.729793+00:00,390146,352862
2/9/17,05:37.763180+00:00,388814,351531
2/9/17,05:37.796566+00:00,390146,352862
2/9/17,05:37.829952+00:00,388814,352862
2/9/17,05:37.863339+00:00,388814,354194
2/9/17,05:37.896725+00:00,387483,355525
2/9/17,05:37.930111+00:00,387483,356857
2/9/17,05:37.963498+00:00,387483,356857
2/9/17,05:37.996884+00:00,388814,358189
2/9/17,05:38.030270+00:00,388814,358189
2/9/17,05:38.063657+00:00,388814,358189
2/9/17,05:38.097043+00:00,390146,360852
2/9/17,05:38.130429+00:00,390146,362183
2/9/17,05:38.163816+00:00,390146,362183
2/9/17,05:38.197202+00:00,391478,363515
2/9/17,05:38.230588+00:00,392809,364846
2/9/17,05:38.263975+00:00,394141,366178
2/9/17,05:38.297361+00:00,395472,367509
2/9/17,05:38.330747+00:00,396804,370173
2/9/17,05:38.364134+00:00,398135,371504
2/9/17,05:38.397520+00:00,399467,374167
2/9/17,05:38.430906+00:00,402130,376830
2/9/17,05:38.464293+00:00,403462,378162
2/9/17,05:38.497679+00:00,404793,379494
2/9/17,05:38.531065+00:00,406125,380825
2/9/17,05:38.564452+00:00,406125,382157
2/9/17,05:38.597838+00:00,407456,383488
2/9/17,05:38.631224+00:00,407456,383488
2/9/17,05:38.664611+00:00,408788,383488
2/9/17,05:38.697997+00:00,408788,384820
2/9/17,05:38.731383+00:00,407456,384820
2/9/17,05:38.764770+00:00,407456,383488
2/9/17,05:38.798156+00:00,407456,383488
2/9/17,05:38.831542+00:00,407456,384820
2/9/17,05:38.864929+00:00,407456,384820
2/9/17,05:38.898315+00:00,407456,383488
2/9/17,05:38.931701+00:00,408788,384820
2/9/17,05:38.965088+00:00,410119,384820
2/9/17,05:38.998474+00:00,411451,384820
2/9/17,05:39.031860+00:00,412782,384820
2/9/17,05:39.065247+00:00,412782,384820
2/9/17,05:39.098633+00:00,412782,386151
2/9/17,05:39.132019+00:00,412782,386151
2/9/17,05:39.165406+00:00,414114,387483
2/9/17,05:39.198792+00:00,414114,388814
2/9/17,05:39.232178+00:00,414114,388814
2/9/17,05:39.265565+00:00,415446,390146
2/9/17,05:39.298951+00:00,415446,390146
2/9/17,05:39.332337+00:00,415446,390146
2/9/17,05:39.365724+00:00,415446,388814
2/9/17,05:39.399110+00:00,414114,388814
2/9/17,05:39.432496+00:00,414114,387483
2/9/17,05:39.465883+00:00,414114,387483
2/9/17,05:39.499269+00:00,414114,387483
2/9/17,05:39.532655+00:00,414114,386151
2/9/17,05:39.566042+00:00,412782,384820
2/9/17,05:39.599428+00:00,412782,383488
2/9/17,05:39.632814+00:00,412782,384820
2/9/17,05:39.666201+00:00,412782,384820
2/9/17,05:39.699587+00:00,412782,383488
2/9/17,05:39.732973+00:00,412782,383488
2/9/17,05:39.766360+00:00,412782,383488
2/9/17,05:39.799746+00:00,412782,383488
2/9/17,05:39.833132+00:00,412782,383488
2/9/17,05:39.866519+00:00,412782,383488
2/9/17,05:39.899905+00:00,412782,383488
2/9/17,05:39.933291+00:00,412782,383488
2/9/17,05:39.966678+00:00,412782,383488
2/9/17,05:40.000064+00:00,412782,383488
2/9/17,05:40.033450+00:00,412782,384820
2/9/17,05:40.066837+00:00,412782,384820
2/9/17,05:40.100223+00:00,412782,384820
2/9/17,05:40.133609+00:00,412782,384820
2/9/17,05:40.166996+00:00,412782,386151
2/9/17,05:40.200382+00:00,414114,386151
2/9/17,05:40.233768+00:00,415446,386151
2/9/17,05:40.267155+00:00,415446,384820
2/9/17,05:40.300541+00:00,415446,383488
2/9/17,05:40.333927+00:00,415446,382157
2/9/17,05:40.367314+00:00,416777,382157
2/9/17,05:40.400700+00:00,418109,383488
2/9/17,05:40.434086+00:00,420772,383488
2/9/17,05:40.467473+00:00,422103,384820
2/9/17,05:40.500859+00:00,424766,386151
2/9/17,05:40.534245+00:00,426098,386151
2/9/17,05:40.567632+00:00,427430,387483
2/9/17,05:40.601018+00:00,430093,388814
2/9/17,05:40.634404+00:00,431424,390146
2/9/17,05:40.667791+00:00,434087,391478
2/9/17,05:40.701177+00:00,436750,395472
2/9/17,05:40.734563+00:00,439414,398135
2/9/17,05:40.767950+00:00,440745,400798
2/9/17,05:40.801336+00:00,442077,402130
2/9/17,05:40.834722+00:00,443408,404793
2/9/17,05:40.868109+00:00,444740,406125
2/9/17,05:40.901495+00:00,446071,408788
2/9/17,05:40.934881+00:00,447403,408788
2/9/17,05:40.968268+00:00,448735,408788
2/9/17,05:41.001654+00:00,448735,408788
2/9/17,05:41.035040+00:00,450066,410119
2/9/17,05:41.068427+00:00,450066,410119
2/9/17,05:41.101813+00:00,448735,410119
2/9/17,05:41.135199+00:00,450066,410119
2/9/17,05:41.168586+00:00,450066,411451
2/9/17,05:41.201972+00:00,450066,412782
2/9/17,05:41.235358+00:00,451398,414114
2/9/17,05:41.268745+00:00,452729,415446
2/9/17,05:41.302131+00:00,454061,418109
2/9/17,05:41.335517+00:00,455392,420772
2/9/17,05:41.368904+00:00,458055,423435
2/9/17,05:41.402290+00:00,462050,426098
2/9/17,05:41.435676+00:00,467376,431424
2/9/17,05:41.469063+00:00,470039,436750
2/9/17,05:41.502449+00:00,472703,439414
2/9/17,05:41.535835+00:00,474034,443408
2/9/17,05:41.569222+00:00,479360,448735
2/9/17,05:41.602608+00:00,483355,454061
2/9/17,05:41.635994+00:00,487350,459387
2/9/17,05:41.669381+00:00,492676,463382
2/9/17,05:41.702767+00:00,496671,467376
2/9/17,05:41.736153+00:00,500665,470039
2/9/17,05:41.769540+00:00,504660,474034
2/9/17,05:41.802926+00:00,507323,479360
2/9/17,05:41.836312+00:00,509986,483355
2/9/17,05:41.869699+00:00,512649,486018
2/9/17,05:41.903085+00:00,513981,488681
2/9/17,05:41.936471+00:00,516644,492676
2/9/17,05:41.969858+00:00,519307,494007
2/9/17,05:42.003244+00:00,521970,496671
2/9/17,05:42.036630+00:00,524633,498002
2/9/17,05:42.070017+00:00,527296,499334
2/9/17,05:42.103403+00:00,528628,499334
2/9/17,05:42.136789+00:00,531291,500665
2/9/17,05:42.170176+00:00,532623,501997
2/9/17,05:42.203562+00:00,536617,505992
2/9/17,05:42.236948+00:00,540612,508655
2/9/17,05:42.270335+00:00,540612,509986
2/9/17,05:42.303721+00:00,541944,511318
2/9/17,05:42.337107+00:00,540612,513981
2/9/17,05:42.370494+00:00,541944,513981
2/9/17,05:42.403880+00:00,541944,515312
2/9/17,05:42.437266+00:00,543275,516644
2/9/17,05:42.470653+00:00,545938,519307
2/9/17,05:42.504039+00:00,548601,523302
2/9/17,05:42.537425+00:00,551264,527296
2/9/17,05:42.570812+00:00,555259,531291
2/9/17,05:42.604198+00:00,559254,533954
2/9/17,05:42.637584+00:00,563249,537949
2/9/17,05:42.670971+00:00,565912,540612
2/9/17,05:42.704357+00:00,568575,544607
2/9/17,05:42.737743+00:00,571238,548601
2/9/17,05:42.771130+00:00,573901,549933
2/9/17,05:42.804516+00:00,573901,551264
2/9/17,05:42.837902+00:00,573901,551264
2/9/17,05:42.871289+00:00,573901,552596
2/9/17,05:42.904675+00:00,575233,552596
2/9/17,05:42.938061+00:00,576564,555259
2/9/17,05:42.971448+00:00,575233,555259
2/9/17,05:43.004834+00:00,573901,553928
2/9/17,05:43.038220+00:00,573901,552596
2/9/17,05:43.071607+00:00,573901,553928
2/9/17,05:43.104993+00:00,575233,553928
2/9/17,05:43.138379+00:00,577896,556591
2/9/17,05:43.171766+00:00,577896,557922
2/9/17,05:43.205152+00:00,577896,557922
2/9/17,05:43.238538+00:00,576564,556591
2/9/17,05:43.271925+00:00,576564,557922
2/9/17,05:43.305311+00:00,577896,557922
2/9/17,05:43.338697+00:00,577896,559254
2/9/17,05:43.372084+00:00,577896,559254
2/9/17,05:43.405470+00:00,577896,559254
2/9/17,05:43.438856+00:00,579227,560585
2/9/17,05:43.472243+00:00,579227,561917
2/9/17,05:43.505629+00:00,580559,564580
2/9/17,05:43.539015+00:00,581890,564580
2/9/17,05:43.572402+00:00,581890,565912
2/9/17,05:43.605788+00:00,583222,565912
2/9/17,05:43.639174+00:00,583222,565912
2/9/17,05:43.672561+00:00,583222,565912
2/9/17,05:43.705947+00:00,583222,565912
2/9/17,05:43.739333+00:00,583222,567243
2/9/17,05:43.772720+00:00,583222,567243
2/9/17,05:43.806106+00:00,583222,567243
2/9/17,05:43.839492+00:00,583222,567243
2/9/17,05:43.872879+00:00,583222,567243
2/9/17,05:43.906265+00:00,583222,567243
2/9/17,05:43.939651+00:00,584553,567243
2/9/17,05:43.973038+00:00,583222,567243
2/9/17,05:44.006424+00:00,583222,567243
2/9/17,05:44.039810+00:00,583222,567243
2/9/17,05:44.073197+00:00,583222,567243
2/9/17,05:44.106583+00:00,583222,567243
2/9/17,05:44.139969+00:00,583222,565912
2/9/17,05:44.173356+00:00,583222,567243
2/9/17,05:44.206742+00:00,583222,565912
2/9/17,05:44.240128+00:00,583222,564580
2/9/17,05:44.273515+00:00,584553,565912
2/9/17,05:44.306901+00:00,584553,564580
2/9/17,05:44.340287+00:00,585885,564580
2/9/17,05:44.373674+00:00,585885,564580
2/9/17,05:44.407060+00:00,587217,564580
2/9/17,05:44.440446+00:00,587217,564580
2/9/17,05:44.473833+00:00,588548,564580
2/9/17,05:44.507219+00:00,588548,565912
2/9/17,05:44.540605+00:00,591211,567243
2/9/17,05:44.573992+00:00,592543,568575
2/9/17,05:44.607378+00:00,593874,569906
2/9/17,05:44.640764+00:00,595206,571238
2/9/17,05:44.674151+00:00,597869,572569
2/9/17,05:44.707537+00:00,599201,575233
2/9/17,05:44.740923+00:00,601864,576564
2/9/17,05:44.774310+00:00,603195,579227
2/9/17,05:44.807696+00:00,607190,579227
2/9/17,05:44.841082+00:00,611185,583222
2/9/17,05:44.874469+00:00,612516,583222
2/9/17,05:44.907855+00:00,612516,583222
2/9/17,05:44.941241+00:00,611185,583222
2/9/17,05:44.974628+00:00,611185,581890
2/9/17,05:45.008014+00:00,611185,581890
2/9/17,05:45.041400+00:00,611185,581890
2/9/17,05:45.074787+00:00,609853,581890
2/9/17,05:45.108173+00:00,611185,581890
2/9/17,05:45.141559+00:00,609853,580559
2/9/17,05:45.174946+00:00,609853,580559
2/9/17,05:45.208332+00:00,608521,579227
2/9/17,05:45.241718+00:00,608521,579227
2/9/17,05:45.275105+00:00,608521,577896
2/9/17,05:45.308491+00:00,607190,576564
2/9/17,05:45.341877+00:00,607190,576564
2/9/17,05:45.375264+00:00,607190,575233
2/9/17,05:45.408650+00:00,607190,575233
2/9/17,05:45.442036+00:00,607190,575233
2/9/17,05:45.475423+00:00,607190,573901
2/9/17,05:45.508809+00:00,605858,573901
2/9/17,05:45.542195+00:00,605858,573901
2/9/17,05:45.575582+00:00,605858,572569
2/9/17,05:45.608968+00:00,604527,572569
2/9/17,05:45.642354+00:00,604527,571238
2/9/17,05:45.675741+00:00,604527,572569
2/9/17,05:45.709127+00:00,603195,571238
2/9/17,05:45.742513+00:00,603195,571238
2/9/17,05:45.775900+00:00,603195,569906
2/9/17,05:45.809286+00:00,601864,569906
2/9/17,05:45.842672+00:00,601864,569906
2/9/17,05:45.876059+00:00,601864,569906
2/9/17,05:45.909445+00:00,601864,569906
2/9/17,05:45.942831+00:00,601864,571238
2/9/17,05:45.976218+00:00,603195,571238
2/9/17,05:46.009604+00:00,603195,571238
2/9/17,05:46.042990+00:00,601864,571238
2/9/17,05:46.076377+00:00,601864,569906
2/9/17,05:46.109763+00:00,601864,571238
2/9/17,05:46.143149+00:00,601864,569906
2/9/17,05:46.176536+00:00,601864,569906
2/9/17,05:46.209922+00:00,600532,569906
2/9/17,05:46.243308+00:00,600532,569906
2/9/17,05:46.276694+00:00,599201,568575
2/9/17,05:46.310081+00:00,599201,568575
2/9/17,05:46.343467+00:00,599201,568575
2/9/17,05:46.376853+00:00,599201,568575
2/9/17,05:46.410240+00:00,599201,568575
2/9/17,05:46.443626+00:00,599201,568575
2/9/17,05:46.477012+00:00,599201,568575
2/9/17,05:46.510399+00:00,597869,568575
2/9/17,05:46.543785+00:00,597869,568575
2/9/17,05:46.577171+00:00,597869,568575
2/9/17,05:46.610558+00:00,597869,568575
2/9/17,05:46.643944+00:00,597869,568575
2/9/17,05:46.677330+00:00,597869,568575
2/9/17,05:46.710717+00:00,597869,568575
2/9/17,05:46.744103+00:00,597869,568575
2/9/17,05:46.777489+00:00,597869,568575
2/9/17,05:46.810876+00:00,597869,568575
2/9/17,05:46.844262+00:00,596537,568575
2/9/17,05:46.877648+00:00,596537,569906
2/9/17,05:46.911035+00:00,597869,571238
2/9/17,05:46.944421+00:00,596537,572569
2/9/17,05:46.977807+00:00,596537,572569
2/9/17,05:47.011194+00:00,596537,572569
2/9/17,05:47.044580+00:00,596537,572569
2/9/17,05:47.077966+00:00,596537,571238
2/9/17,05:47.111353+00:00,595206,569906
2/9/17,05:47.144739+00:00,591211,567243
2/9/17,05:47.178125+00:00,588548,565912
2/9/17,05:47.211512+00:00,587217,564580
2/9/17,05:47.244898+00:00,584553,561917
2/9/17,05:47.278284+00:00,581890,561917
2/9/17,05:47.311671+00:00,580559,561917
2/9/17,05:47.345057+00:00,580559,563249
2/9/17,05:47.378443+00:00,580559,563249
2/9/17,05:47.411830+00:00,580559,563249
2/9/17,05:47.445216+00:00,584553,565912
2/9/17,05:47.478602+00:00,584553,565912
2/9/17,05:47.511989+00:00,584553,565912
2/9/17,05:47.545375+00:00,584553,565912
2/9/17,05:47.578761+00:00,585885,567243
2/9/17,05:47.612148+00:00,584553,565912
2/9/17,05:47.645534+00:00,583222,565912
2/9/17,05:47.678920+00:00,583222,565912
2/9/17,05:47.712307+00:00,583222,565912
2/9/17,05:47.745693+00:00,583222,565912
2/9/17,05:47.779079+00:00,581890,565912
2/9/17,05:47.812466+00:00,581890,565912
2/9/17,05:47.845852+00:00,581890,565912
2/9/17,05:47.879238+00:00,580559,564580
